CID,Race,State,HHI,Students,coll_mean,kfr_top01_mean,kfr_top20_mean,lpov_nbh_mean,par_rank_mean,proginc_mean
20059,Native American,Kansas,0.9291428489333333,36.0,,0.032522067,0.17143553,0.52939105,0.53939712,
20059,White,Kansas,0.9291428489333333,4407.214285714285,0.27297473,0.003950138,0.20546521,0.68518883,0.53479153,0.016015245
20061,Asian,Kansas,0.4676017572,304.35714285714283,,2.45781e-05,0.18778825,0.63791698,0.41492718,
20061,Black,Kansas,0.4676017572,2329.5714285714284,0.35932139,-7.58398e-05,0.034750089,0.41008726,0.37106666,0.017728459
20061,Hispanic,Kansas,0.4676017572,567.4285714285714,0.22041243,-1.36263e-05,0.096096292,0.49788538,0.40839529,-0.006918619
20061,Native American,Kansas,0.4676017572,57.0,,-0.002955352,0.0063244,0.46190253,0.43945688,
20061,White,Kansas,0.4676017572,3645.0714285714284,0.31355554,0.005356792,0.1635455,0.55680156,0.52215523,0.028202657
20063,Asian,Kansas,0.9813467597,1.2142857142857142,,,,,,
20063,Black,Kansas,0.9813467597,2.2857142857142856,,,,,,
20063,Hispanic,Kansas,0.9813467597,4.0,,,,,,
20063,Native American,Kansas,0.9813467597,2.8333333333333335,,,,,,
20063,White,Kansas,0.9813467597,725.4285714285714,0.34723285,0.013887557,0.33805361,0.671242,0.49324128,0.000354455
20065,Asian,Kansas,0.9165597359000001,1.9285714285714286,,,,,,
20065,Black,Kansas,0.9165597359000001,25.142857142857142,,,,,,
20065,Hispanic,Kansas,0.9165597359000001,5.928571428571429,,,,,,
20065,Native American,Kansas,0.9165597359000001,1.0833333333333333,,,,,,
20065,White,Kansas,0.9165597359000001,582.7857142857143,0.37117392,0.000784857,0.20077123,0.61363596,0.46680743,-0.000919297
20067,Asian,Kansas,0.540093438,12.428571428571429,,,,,,
20067,Black,Kansas,0.540093438,0.5,,,,,,
20067,Hispanic,Kansas,0.540093438,620.1428571428571,0.18685828,0.002680974,0.18330343,0.1943422,0.40715271,0.010711388
20067,Native American,Kansas,0.540093438,5.666666666666667,,,,,,
20067,White,Kansas,0.540093438,1110.5714285714287,0.37603918,0.010657408,0.2819418,0.40985242,0.62023282,0.001497825
20069,Asian,Kansas,0.8075927827000001,2.142857142857143,,,,,,
20069,Black,Kansas,0.8075927827000001,4.357142857142857,,,,,,
20069,Hispanic,Kansas,0.8075927827000001,105.0,,0.005656112,0.001459473,0.28798831,0.43131551,
20069,Native American,Kansas,0.8075927827000001,2.5,,,,,,
20069,White,Kansas,0.8075927827000001,1084.4285714285713,0.23347445,0.007119742,0.23896579,0.5904485,0.53012234,-0.000944282
20071,Asian,Kansas,0.8298737643,0.21428571428571427,,,,,,
20071,Black,Kansas,0.8298737643,0.42857142857142855,,,,,,
20071,Hispanic,Kansas,0.8298737643,33.857142857142854,,,,,,
20071,Native American,Kansas,0.8298737643,0.0,,,,,,
20071,White,Kansas,0.8298737643,320.14285714285717,,0.049653698,0.38221076,0.68007576,0.60772949,
20073,Asian,Kansas,0.9537437044,2.142857142857143,,,,,,
20073,Black,Kansas,0.9537437044,4.285714285714286,,,,,,
20073,Hispanic,Kansas,0.9537437044,16.285714285714285,,-0.001154646,0.080173492,0.20372084,0.36471111,
20073,Native American,Kansas,0.9537437044,8.666666666666666,,,,,,
20073,White,Kansas,0.9537437044,1222.857142857143,0.28194287,0.005906083,0.20553219,0.31198412,0.47522977,0.004734899
20075,Asian,Kansas,0.7195261774,3.642857142857143,,,,,,
20075,Black,Kansas,0.7195261774,3.0,,,,,,
20075,Hispanic,Kansas,0.7195261774,79.85714285714286,,,,,,
20075,Native American,Kansas,0.7195261774,0.8333333333333334,,,,,,
20075,White,Kansas,0.7195261774,373.64285714285717,,0.047568232,0.26796642,0.59545439,0.56844097,
20077,Asian,Kansas,0.9235734697000001,3.7142857142857144,,,,,,
20077,Black,Kansas,0.9235734697000001,4.5,,,,,,
20077,Hispanic,Kansas,0.9235734697000001,24.142857142857142,,,,,,
20077,Native American,Kansas,0.9235734697000001,17.666666666666668,,,,,,
20077,White,Kansas,0.9235734697000001,1241.7142857142858,0.35650572,0.012576174,0.20989974,0.40963739,0.48105916,0.000464919
20079,Asian,Kansas,0.8053125294,54.0,,0.006721583,0.25741687,0.80836076,0.5506447,
20079,Black,Kansas,0.8053125294,161.14285714285714,,0.000288514,0.11992284,0.3973859,0.43340737,
20079,Hispanic,Kansas,0.8053125294,526.3571428571429,0.17889136,-8.95288e-05,0.13401102,0.61638838,0.49019462,0.001507764
20079,Native American,Kansas,0.8053125294,28.333333333333332,,0.007736773,0.087187745,0.57166815,0.4731915,
20079,White,Kansas,0.8053125294,5034.571428571428,0.35952133,0.010536252,0.21924607,0.66764164,0.58496952,0.015681958
20081,Asian,Kansas,0.6438790051000001,5.0,,,,,,
20081,Black,Kansas,0.6438790051000001,2.0714285714285716,,,,,,
20081,Hispanic,Kansas,0.6438790051000001,229.71428571428572,,-0.002611781,0.15897903,0.22851795,0.40682971,
20081,Native American,Kansas,0.6438790051000001,2.1666666666666665,,,,,,
20081,White,Kansas,0.6438790051000001,674.0714285714286,0.33432677,0.002654059,0.3054122,0.37707457,0.52533418,
20083,Asian,Kansas,0.9225471254000001,1.0714285714285714,,,,,,
20083,Black,Kansas,0.9225471254000001,5.0,,,,,,
20083,Hispanic,Kansas,0.9225471254000001,14.857142857142858,,,,,,
20083,Native American,Kansas,0.9225471254000001,0.8333333333333334,,,,,,
20083,White,Kansas,0.9225471254000001,429.2857142857143,0.43389398,0.002221051,0.28619742,0.63293058,0.45983604,-0.005570936
20085,Asian,Kansas,0.8503031939333334,9.571428571428571,,,,,,
20085,Black,Kansas,0.8503031939333334,6.214285714285714,,,,,,
20085,Hispanic,Kansas,0.8503031939333334,15.857142857142858,,0.00225722,0.07602334,0.64236987,0.42461953,
20085,Native American,Kansas,0.8503031939333334,183.08333333333334,,0.00312055,0.036730893,0.5750953,0.37369832,
20085,White,Kansas,0.8503031939333334,2103.285714285714,0.41837427,0.00770484,0.24742836,0.57967812,0.52640724,0.009380377
20087,Asian,Kansas,0.9526772751333333,12.071428571428571,,,,,,
20087,Black,Kansas,0.9526772751333333,16.714285714285715,,,,,,
20087,Hispanic,Kansas,0.9526772751333333,31.785714285714285,,0.002458021,0.21168005,0.51732373,0.51123101,
20087,Native American,Kansas,0.9526772751333333,38.666666666666664,,,,,,
20087,White,Kansas,0.9526772751333333,4014.6428571428573,0.27920035,0.005998239,0.22145447,0.62158787,0.56479478,0.026947169
20089,Asian,Kansas,0.9718210510999999,1.5714285714285714,,,,,,
20089,Black,Kansas,0.9718210510999999,0.8571428571428571,,,,,,
20089,Hispanic,Kansas,0.9718210510999999,6.357142857142857,,,,,,
20089,Native American,Kansas,0.9718210510999999,1.25,,,,,,
20089,White,Kansas,0.9718210510999999,660.2857142857143,0.44787642,0.009722062,0.19526501,0.40838209,0.420625,0.000391887
20091,Asian,Kansas,0.8582380217666667,1614.7857142857142,0.70861197,0.066787757,0.38220745,0.71426815,0.6319772,0.002061729
20091,Black,Kansas,0.8582380217666667,2060.4285714285716,0.47506401,0.005730306,0.12442015,0.54315984,0.53389579,0.008858247
20091,Hispanic,Kansas,0.8582380217666667,1460.857142857143,0.41932088,0.015450641,0.21970011,0.60829937,0.60983306,0.036586236
20091,Native American,Kansas,0.8582380217666667,234.91666666666666,0.2551668,0.015066816,0.21228676,0.55729157,0.60429341,
20091,White,Kansas,0.8582380217666667,60272.71428571428,0.58408278,0.023583805,0.35326448,0.68473625,0.74177468,0.007981722
20093,Asian,Kansas,0.6034138257,4.5,,,,,,
20093,Black,Kansas,0.6034138257,10.214285714285714,,,,,,
20093,Hispanic,Kansas,0.6034138257,309.7857142857143,,0.000801466,0.042057887,0.2352543,0.33529213,
20093,Native American,Kansas,0.6034138257,4.25,,,,,,
20093,White,Kansas,0.6034138257,794.1428571428571,0.37142262,0.002033365,0.20088902,0.32570532,0.52919024,0.015274798
20095,Asian,Kansas,0.9663483178666666,5.571428571428571,,,,,,
20095,Black,Kansas,0.9663483178666666,4.357142857142857,,,,,,
20095,Hispanic,Kansas,0.9663483178666666,14.5,,-0.003334964,0.11250161,0.58089274,0.50860029,
20095,Native American,Kansas,0.9663483178666666,4.083333333333333,,,,,,
20095,White,Kansas,0.9663483178666666,1525.0714285714287,0.38860962,0.002294443,0.26243514,0.5756467,0.52531105,0.027070595
20097,Asian,Kansas,0.9295220216000001,6.285714285714286,,,,,,
20097,Black,Kansas,0.9295220216000001,3.7857142857142856,,,,,,
20097,Hispanic,Kansas,0.9295220216000001,8.928571428571429,,,,,,
20097,Native American,Kansas,0.9295220216000001,3.6666666666666665,,,,,,
20097,White,Kansas,0.9295220216000001,591.8571428571429,0.31812531,0.000242814,0.15920047,0.5843845,0.51778048,0.040512174
20099,Asian,Kansas,0.8389757704,31.0,,,,,,
20099,Black,Kansas,0.8389757704,267.0,,0.001017299,0.034836043,0.16832393,0.33641985,
20099,Hispanic,Kansas,0.8389757704,126.64285714285714,,-0.001422346,0.15684581,0.29742575,0.41459396,
20099,Native American,Kansas,0.8389757704,49.583333333333336,,0.00413298,0.081304416,0.287494,0.36660513,
20099,White,Kansas,0.8389757704,3993.6428571428573,0.33648771,0.006630451,0.19939251,0.288809,0.49745893,-0.000212488
20101,Asian,Kansas,0.9535387613,1.2142857142857142,,,,,,
20101,Black,Kansas,0.9535387613,0.7857142857142857,,,,,,
20101,Hispanic,Kansas,0.9535387613,9.0,,,,,,
20101,Native American,Kansas,0.9535387613,0.75,,,,,,
20101,White,Kansas,0.9535387613,485.57142857142856,0.48777568,0.008991869,0.25303355,0.48785311,0.4825094,-0.004277878
20103,Asian,Kansas,0.7524320832666668,205.07142857142858,,0.035201166,0.33768752,0.58684009,0.61618322,
20103,Black,Kansas,0.7524320832666668,1285.4285714285713,0.23118582,0.002343802,0.06047523,0.39105707,0.42402571,0.02048111
20103,Hispanic,Kansas,0.7524320832666668,326.85714285714283,0.27908671,0.003885157,0.12442472,0.55618697,0.54818767,-0.002084494
20103,Native American,Kansas,0.7524320832666668,64.66666666666667,,0.001411981,0.17417881,0.76354975,0.48105204,
20103,White,Kansas,0.7524320832666668,9887.642857142857,0.38934946,0.005477157,0.23194908,0.63565183,0.62821472,0.015386394
20105,Asian,Kansas,0.9872363329,0.2857142857142857,,,,,,
20105,Black,Kansas,0.9872363329,1.5,,,,,,
20105,Hispanic,Kansas,0.9872363329,2.857142857142857,,,,,,
20105,Native American,Kansas,0.9872363329,0.4166666666666667,,,,,,
20105,White,Kansas,0.9872363329,624.1428571428571,0.42592135,0.003731271,0.21050523,0.36967933,0.45581657,-0.003180044
20107,Asian,Kansas,0.9689555870000001,2.357142857142857,,,,,,
20107,Black,Kansas,0.9689555870000001,13.285714285714286,,,,,,
20107,Hispanic,Kansas,0.9689555870000001,10.071428571428571,,-0.006029516,-0.007277052,0.36104459,0.4041526,
20107,Native American,Kansas,0.9689555870000001,4.0,,,,,,
20107,White,Kansas,0.9689555870000001,1905.642857142857,0.33943391,0.000144449,0.19597292,0.48597053,0.4834545,0.01303373
20109,Asian,Kansas,0.9486347669,1.8571428571428572,,,,,,
20109,Black,Kansas,0.9486347669,1.5714285714285714,,,,,,
20109,Hispanic,Kansas,0.9486347669,8.857142857142858,,,,,,
20109,Native American,Kansas,0.9486347669,2.4166666666666665,,,,,,
20109,White,Kansas,0.9486347669,624.3571428571429,0.34261698,0.006558,0.2322541,0.39264938,0.49021137,0.033354115
20111,Asian,Kansas,0.7669183484666667,166.35714285714286,,-0.001804438,0.35088661,0.33051708,0.42584324,
20111,Black,Kansas,0.7669183484666667,179.78571428571428,,-0.001603055,0.057331122,0.21311742,0.37733671,
20111,Hispanic,Kansas,0.7669183484666667,779.8571428571429,0.14240871,-0.000235114,0.089090012,0.24827863,0.35482335,0.000228205
20111,Native American,Kansas,0.7669183484666667,32.916666666666664,,,,,,
20111,White,Kansas,0.7669183484666667,5011.571428571428,0.39126691,0.008859521,0.23103422,0.42555985,0.5603289,0.024963733
20113,Asian,Kansas,0.9352378295,40.785714285714285,,-0.011563198,0.25835031,0.61185491,0.59900522,
20113,Black,Kansas,0.9352378295,59.142857142857146,,0.004618662,0.32242852,0.49762192,0.57753921,
20113,Hispanic,Kansas,0.9352378295,88.64285714285714,,0.00078524,0.1620694,0.45033726,0.48381841,
20113,Native American,Kansas,0.9352378295,18.083333333333332,,,,,,
20113,White,Kansas,0.9352378295,4791.0,0.41269854,0.008079719,0.26697981,0.61939865,0.59096301,0.006813007
20115,Asian,Kansas,0.9459266151666667,16.0,,,,,,
20115,Black,Kansas,0.9459266151666667,15.857142857142858,,,,,,
20115,Hispanic,Kansas,0.9459266151666667,35.92857142857143,,0.002133357,0.25603244,0.43361932,0.3888303,
20115,Native American,Kansas,0.9459266151666667,8.0,,,,,,
20115,White,Kansas,0.9459266151666667,2338.1428571428573,0.36063722,0.006952061,0.21697339,0.60437131,0.51578844,0.023614774
20117,Asian,Kansas,0.9481822182666666,8.857142857142858,,,,,,
20117,Black,Kansas,0.9481822182666666,10.714285714285714,,,,,,
20117,Hispanic,Kansas,0.9481822182666666,11.0,,,,,,
20117,Native American,Kansas,0.9481822182666666,1.5833333333333333,,,,,,
20117,White,Kansas,0.9481822182666666,2451.785714285714,0.35253146,0.008914656,0.27932069,0.52930415,0.52029747,0.018120075
20119,Asian,Kansas,0.8697297413,3.5,,,,,,
20119,Black,Kansas,0.8697297413,3.0,,,,,,
20119,Hispanic,Kansas,0.8697297413,36.07142857142857,,0.000111774,0.25394017,0.30002037,0.32652229,
20119,Native American,Kansas,0.8697297413,0.75,,,,,,
20119,White,Kansas,0.8697297413,569.3571428571429,0.40839961,0.018833285,0.25215364,0.4510057,0.5060721,-0.011398892
20121,Asian,Kansas,0.9193983953,12.714285714285714,,,,,,
20121,Black,Kansas,0.9193983953,115.78571428571429,,0.0023481,0.023988355,0.5314855,0.37370819,
20121,Hispanic,Kansas,0.9193983953,56.214285714285715,,0.021376092,0.12518035,0.64844161,0.57257611,
20121,Native American,Kansas,0.9193983953,8.583333333333334,,-0.004805947,0.09161371,0.44078946,0.49528298,
20121,White,Kansas,0.9193983953,4086.0714285714284,0.33958247,0.007750699,0.21920808,0.63803506,0.58407301,0.019255787
20123,Asian,Kansas,0.9689049876,9.857142857142858,,,,,,
20123,Black,Kansas,0.9689049876,2.642857142857143,,,,,,
20123,Hispanic,Kansas,0.9689049876,5.142857142857143,,,,,,
20123,Native American,Kansas,0.9689049876,3.5,,,,,,
20123,White,Kansas,0.9689049876,1405.9285714285713,0.45377672,0.018555693,0.27087012,0.65551865,0.52960563,-0.003021049
20125,Asian,Kansas,0.7385999985666667,54.57142857142857,,0.036109187,0.49803591,0.71627545,0.58090734,
20125,Black,Kansas,0.7385999985666667,632.5714285714286,,0.000164614,0.027797244,0.22473627,0.29846418,
20125,Hispanic,Kansas,0.7385999985666667,162.0,0.2205205,0.001173644,0.17192221,0.3282662,0.39121342,
20125,Native American,Kansas,0.7385999985666667,221.58333333333334,0.13862778,-0.000395926,0.11619659,0.3304967,0.43835729,
20125,White,Kansas,0.7385999985666667,5403.571428571428,0.31408164,0.004327239,0.19341883,0.38770548,0.49202833,0.030120308
20127,Asian,Kansas,0.9464374949000001,3.5,,,,,,
20127,Black,Kansas,0.9464374949000001,2.7142857142857144,,,,,,
20127,Hispanic,Kansas,0.9464374949000001,17.857142857142858,,0.001706103,0.21347463,0.43769714,0.4907701,
20127,Native American,Kansas,0.9464374949000001,5.0,,,,,,
20127,White,Kansas,0.9464374949000001,1078.9285714285713,0.36795336,0.006073941,0.22642456,0.48173609,0.49587083,0.001058416
20129,Asian,Kansas,0.6630849780000001,11.357142857142858,,,,,,
20129,Black,Kansas,0.6630849780000001,2.5,,,,,,
20129,Hispanic,Kansas,0.6630849780000001,137.14285714285714,,-0.006097407,0.029318923,0.45074451,0.3041966,
20129,Native American,Kansas,0.6630849780000001,1.0833333333333333,,,,,,
20129,White,Kansas,0.6630849780000001,642.5714285714286,0.62493235,0.007758061,0.22262001,0.62384611,0.61393225,0.009409719
20131,Asian,Kansas,0.9751921973666667,4.928571428571429,,,,,,
20131,Black,Kansas,0.9751921973666667,8.0,,,,,,
20131,Hispanic,Kansas,0.9751921973666667,4.642857142857143,,,,,,
20131,Native American,Kansas,0.9751921973666667,4.75,,,,,,
20131,White,Kansas,0.9751921973666667,1838.142857142857,0.48741117,0.018087104,0.35351861,0.69214672,0.52135849,0.000763636
20133,Asian,Kansas,0.9305707390000001,21.714285714285715,,,,,,
20133,Black,Kansas,0.9305707390000001,37.785714285714285,,0.003118929,0.005591828,0.23021238,0.41994697,
20133,Hispanic,Kansas,0.9305707390000001,63.5,,0.001226651,0.13580859,0.21677129,0.42991927,
20133,Native American,Kansas,0.9305707390000001,21.333333333333332,,0.000951801,0.36279139,0.10019529,0.37478328,
20133,White,Kansas,0.9305707390000001,3049.1428571428573,0.32535008,0.007056503,0.20199285,0.27693081,0.48737642,0.028726559
20135,Asian,Kansas,0.9736648343000002,3.5,,,,,,
20135,Black,Kansas,0.9736648343000002,1.2857142857142858,,,,,,
20135,Hispanic,Kansas,0.9736648343000002,5.642857142857143,,,,,,
20135,Native American,Kansas,0.9736648343000002,0.5833333333333334,,,,,,
20135,White,Kansas,0.9736648343000002,731.1428571428571,0.48792627,0.006998451,0.26870358,0.70490962,0.49836245,0.001829224
20137,Asian,Kansas,0.9606824344,6.071428571428571,,,,,,
20137,Black,Kansas,0.9606824344,2.642857142857143,,,,,,
20137,Hispanic,Kansas,0.9606824344,20.285714285714285,,-0.001118825,0.1671302,0.7345134,0.44629702,
20137,Native American,Kansas,0.9606824344,2.8333333333333335,,,,,,
20137,White,Kansas,0.9606824344,1043.642857142857,0.44332042,0.000534655,0.21386467,0.63823265,0.47405636,0.001469421
20139,Asian,Kansas,0.9528118659333333,11.571428571428571,,,,,,
20139,Black,Kansas,0.9528118659333333,24.071428571428573,,,,,,
20139,Hispanic,Kansas,0.9528118659333333,58.285714285714285,,0.032663573,0.27775407,0.49478289,0.46038693,
20139,Native American,Kansas,0.9528118659333333,16.333333333333332,,,,,,
20139,White,Kansas,0.9528118659333333,3065.4285714285716,0.36697108,0.004518953,0.21001516,0.45416042,0.52035832,0.04032144
20141,Asian,Kansas,0.9861512858,0.7142857142857143,,,,,,
20141,Black,Kansas,0.9861512858,0.5714285714285714,,,,,,
20141,Hispanic,Kansas,0.9861512858,1.7857142857142858,,,,,,
20141,Native American,Kansas,0.9861512858,1.0,,,,,,
20141,White,Kansas,0.9861512858,497.92857142857144,0.4363133,0.012340217,0.2389995,0.3667191,0.49880192,0.004327746
20143,Asian,Kansas,0.9678343917000001,2.142857142857143,,,,,,
20143,Black,Kansas,0.9678343917000001,5.357142857142857,,,,,,
20143,Hispanic,Kansas,0.9678343917000001,8.857142857142858,,,,,,
20143,Native American,Kansas,0.9678343917000001,4.583333333333333,,,,,,
20143,White,Kansas,0.9678343917000001,1244.0714285714287,0.39049485,0.006590082,0.24357501,0.50892609,0.53030032,0.003377816
20145,Asian,Kansas,0.8766004082666667,9.0,,,,,,
20145,Black,Kansas,0.8766004082666667,39.857142857142854,,0.008489562,0.055753831,0.32023951,0.36485514,
20145,Hispanic,Kansas,0.8766004082666667,49.285714285714285,,0.001135471,0.31956443,0.28185615,0.45240584,
20145,Native American,Kansas,0.8766004082666667,4.75,,,,,,
20145,White,Kansas,0.8766004082666667,1227.857142857143,0.4168494,0.013818596,0.24742702,0.43694392,0.5207954,0.000752758
20147,Asian,Kansas,0.9835339343666667,7.142857142857143,,,,,,
20147,Black,Kansas,0.9835339343666667,2.7857142857142856,,,,,,
20147,Hispanic,Kansas,0.9835339343666667,3.2857142857142856,,,,,,
20147,Native American,Kansas,0.9835339343666667,0.9166666666666666,,,,,,
20147,White,Kansas,0.9835339343666667,1134.0,0.3362571,0.002771207,0.24088512,0.44602281,0.48481056,0.025790209
20149,Asian,Kansas,0.9254467331666667,18.5,,,,,,
20149,Black,Kansas,0.9254467331666667,24.357142857142858,,,,,,
20149,Hispanic,Kansas,0.9254467331666667,48.0,,0.000714934,0.14677665,0.52326131,0.51751447,
20149,Native American,Kansas,0.9254467331666667,40.583333333333336,,-0.007707133,0.033622164,0.62713045,0.39099851,
20149,White,Kansas,0.9254467331666667,3510.214285714286,0.35880506,0.009756388,0.25203314,0.69663733,0.57231688,0.00923057
20151,Asian,Kansas,0.8911949325,9.142857142857142,,,,,,
20151,Black,Kansas,0.8911949325,24.571428571428573,,,,,,
20151,Hispanic,Kansas,0.8911949325,60.07142857142857,,-0.002924759,0.13829352,0.47203249,0.39085084,
20151,Native American,Kansas,0.8911949325,5.583333333333333,,,,,,
20151,White,Kansas,0.8911949325,1653.0,0.48408678,0.012495789,0.27211145,0.54068375,0.55264014,0.020475758
20153,Asian,Kansas,0.9649437881,1.2142857142857142,,,,,,
20153,Black,Kansas,0.9649437881,0.8571428571428571,,,,,,
20153,Hispanic,Kansas,0.9649437881,5.357142857142857,,,,,,
20153,Native American,Kansas,0.9649437881,2.5833333333333335,,,,,,
20153,White,Kansas,0.9649437881,555.4285714285714,0.57365257,0.003698607,0.23232694,0.38957086,0.44065607,0.018576125
20155,Asian,Kansas,0.8526261585333333,64.21428571428571,,0.02711544,0.26112005,0.67787808,0.65161496,
20155,Black,Kansas,0.8526261585333333,365.07142857142856,,-0.000511606,0.064471528,0.31299859,0.35600674,
20155,Hispanic,Kansas,0.8526261585333333,548.0714285714286,0.22473924,0.000476097,0.083362602,0.39955065,0.44234511,0.023400743
20155,Native American,Kansas,0.8526261585333333,32.666666666666664,,0.002524689,0.11177909,0.43941903,0.45208031,
20155,White,Kansas,0.8526261585333333,9764.357142857143,0.33234328,0.012288345,0.20337528,0.49221605,0.54662925,0.019256003
20157,Asian,Kansas,0.9670429005,3.2142857142857144,,,,,,
20157,Black,Kansas,0.9670429005,3.142857142857143,,,,,,
20157,Hispanic,Kansas,0.9670429005,9.928571428571429,,,,,,
20157,Native American,Kansas,0.9670429005,1.9166666666666667,,,,,,
20157,White,Kansas,0.9670429005,1068.142857142857,0.49742255,0.00312854,0.20365731,0.48176706,0.45329374,-0.002031846
20159,Asian,Kansas,0.8902871821,9.571428571428571,,,,,,
20159,Black,Kansas,0.8902871821,32.5,,-0.004004741,0.000891478,0.23421463,0.37840438,
20159,Hispanic,Kansas,0.8902871821,98.71428571428571,,-0.000920594,0.12620252,0.27072176,0.3661162,
20159,Native American,Kansas,0.8902871821,12.416666666666666,,,,,,
20159,White,Kansas,0.8902871821,1834.9285714285713,0.3440367,0.009950582,0.21903229,0.3822653,0.51691049,0.000724588
20161,Asian,Kansas,0.7697597313333334,239.78571428571428,,0.046099104,0.33944264,0.45075715,0.54291373,
20161,Black,Kansas,0.7697597313333334,589.3571428571429,0.29007712,0.00041369,0.056558684,0.33965617,0.41570556,0.002199305
20161,Hispanic,Kansas,0.7697597313333334,196.14285714285714,0.24587141,0.002414931,0.11853196,0.40902063,0.50443578,
20161,Native American,Kansas,0.7697597313333334,47.916666666666664,,0.000986468,0.19314615,0.38422179,0.46487781,
20161,White,Kansas,0.7697597313333334,6190.928571428572,0.51081467,0.009435446,0.26477703,0.53632104,0.61409658,0.010563982
20163,Asian,Kansas,0.9618687211,2.642857142857143,,,,,,
20163,Black,Kansas,0.9618687211,9.428571428571429,,,,,,
20163,Hispanic,Kansas,0.9618687211,5.857142857142857,,,,,,
20163,Native American,Kansas,0.9618687211,4.5,,,,,,
20163,White,Kansas,0.9618687211,1100.0714285714287,0.32484612,0.007330354,0.25483209,0.35480312,0.48769322,0.003278168
20165,Asian,Kansas,0.9649494565666666,0.14285714285714285,,,,,,
20165,Black,Kansas,0.9649494565666666,2.0714285714285716,,,,,,
20165,Hispanic,Kansas,0.9649494565666666,10.571428571428571,,,,,,
20165,Native American,Kansas,0.9649494565666666,0.6666666666666666,,,,,,
20165,White,Kansas,0.9649494565666666,700.4285714285714,0.31181243,0.004503672,0.27492395,0.54359508,0.45868349,0.062190548
20167,Asian,Kansas,0.9557651057666667,3.5714285714285716,,,,,,
20167,Black,Kansas,0.9557651057666667,15.571428571428571,,,,,,
20167,Hispanic,Kansas,0.9557651057666667,11.357142857142858,,-0.011446275,0.00325543,0.55410904,0.36474213,
20167,Native American,Kansas,0.9557651057666667,4.416666666666667,,,,,,
20167,White,Kansas,0.9557651057666667,1356.7142857142858,0.41114399,0.003887773,0.23126349,0.47682667,0.45572701,-0.000388834
20169,Asian,Kansas,0.8151700675000001,185.85714285714286,0.25360572,0.012527042,0.18815604,0.51878852,0.56066978,
20169,Black,Kansas,0.8151700675000001,436.2142857142857,0.27031359,0.005584327,0.065817475,0.23302802,0.3733044,
20169,Hispanic,Kansas,0.8151700675000001,356.07142857142856,0.30473772,0.003757179,0.10827418,0.39152539,0.46281767,0.004455346
20169,Native American,Kansas,0.8151700675000001,35.083333333333336,,-0.006543443,0.043271068,0.54659498,0.41971946,
20169,White,Kansas,0.8151700675000001,7512.142857142857,0.415007,0.010444554,0.22067057,0.52025616,0.57453573,0.004300848
20171,Asian,Kansas,0.9099542123666667,4.285714285714286,,,,,,
20171,Black,Kansas,0.9099542123666667,2.4285714285714284,,,,,,
20171,Hispanic,Kansas,0.9099542123666667,67.78571428571429,,0.055091355,0.18568517,0.6881088,0.43703029,
20171,Native American,Kansas,0.9099542123666667,0.6666666666666666,,,,,,
20171,White,Kansas,0.9099542123666667,1051.7857142857142,0.55007362,0.011540175,0.2739566,0.61795777,0.54491943,-0.002345703
20173,Asian,Kansas,0.6353033524666667,2623.714285714286,0.56038547,0.015693696,0.28534704,0.54054052,0.50892669,0.031398423
20173,Black,Kansas,0.6353033524666667,10420.785714285714,0.18007167,0.000739614,0.040913917,0.25794038,0.37727287,0.045979921
20173,Hispanic,Kansas,0.6353033524666667,5253.0,0.2084458,0.002368498,0.1160575,0.36245152,0.45298499,0.060084146
20173,Native American,Kansas,0.6353033524666667,1106.75,0.29334441,0.005240051,0.094093271,0.39987913,0.5048089,0.011194367
20173,White,Kansas,0.6353033524666667,51989.642857142855,0.41164318,0.00934074,0.22424915,0.53884715,0.62209135,0.015625682
20175,Asian,Kansas,0.5732011489000001,157.5,,0.038105957,0.18821323,0.44383684,0.43815216,
20175,Black,Kansas,0.5732011489000001,309.2857142857143,,0.001400099,0.072154321,0.25023779,0.32703009,
20175,Hispanic,Kansas,0.5732011489000001,1575.4285714285713,0.083534256,0.002405041,0.086931519,0.21916133,0.33233508,-0.002877011
20175,Native American,Kansas,0.5732011489000001,22.0,,-0.001184478,0.057158295,0.3925367,0.44544101,
20175,White,Kansas,0.5732011489000001,2624.214285714286,0.40837324,0.009384384,0.25826815,0.41855595,0.58409572,0.008549466
20177,Asian,Kansas,0.6786482988333334,279.14285714285717,,0.053738784,0.32672504,0.68474126,0.63911372,
20177,Black,Kansas,0.6786482988333334,3671.5714285714284,0.22050893,0.000892007,0.060609799,0.26562634,0.36534876,0.039062928
20177,Hispanic,Kansas,0.6786482988333334,1638.2857142857142,0.24111436,0.007180155,0.12596673,0.39137766,0.47072107,0.005205548
20177,Native American,Kansas,0.6786482988333334,529.3333333333334,0.38319001,-0.000276333,0.087222897,0.42297089,0.43067807,0.080658406
20177,White,Kansas,0.6786482988333334,20419.35714285714,0.46579033,0.009714212,0.24215896,0.5521698,0.61632144,0.01854565
20179,Asian,Kansas,0.9783326869000001,0.9285714285714286,,,,,,
20179,Black,Kansas,0.9783326869000001,0.21428571428571427,,,,,,
20179,Hispanic,Kansas,0.9783326869000001,3.357142857142857,,,,,,
20179,Native American,Kansas,0.9783326869000001,0.08333333333333333,,,,,,
